TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,SalesTaxPercentage,ShiftDuringWhichSaleTookPlace
857,2024-08-18,1104,2079,401,1,885.68,7.3,Afternoon
858,2024-07-22,1034,2061,404,0,568.86,7.3,Afternoon
859,2025-05-16,1010,2097,401,2,2629.54,8.3,Afternoon
860,2024-10-14,1094,2043,403,2,787.95,8.3,Afternoon
861,2024-06-25,1084,2000,404,3,1781.54,8.3,Afternoon
862,2024-07-28,1135,2035,403,3,3471.03,8.3,Afternoon
863,2024-06-01,1082,2054,401,2,1551.01,8.3,Afternoon
864,2024-11-29,1020,2046,401,2,109.67,8.3,Afternoon
865,2025-04-16,1183,2016,404,2,1992.79,8.3,Afternoon
866,2025-05-28,1114,2061,402,1,1336.5,8.3,Afternoon
867,2024-07-08,1183,2054,404,1,3496.7,8.3,Afternoon
868,2025-05-15,1170,2097,404,2,4693.01,8.3,Afternoon
869,2025-03-07,1164,2046,404,1,50.74,8.3,Afternoon
870,2024-07-17,1151,2095,401,1,1910.43,8.3,Afternoon
871,2024-12-21,1034,2024,404,2,1605.16,8.3,Afternoon
872,2025-05-09,1071,2013,404,2,2749.25,8.3,Afternoon
873,2024-11-21,1037,2089,401,2,1392.77,8.3,Afternoon
874,2024-09-20,1146,2027,404,3,1629.91,8.3,Afternoon
875,2024-08-03,1187,2028,401,1,1468.42,9.3,Afternoon
876,2024-09-30,1040,2070,404,3,116.08,9.3,Afternoon
877,2024-11-02,1072,2035,404,2,3111.73,9.1,Afternoon
878,2025-03-22,1181,2029,402,3,30.28,9.1,Evening
879,2024-08-30,1188,2046,401,1,147.58,9.1,Afternoon
880,2025-01-28,1034,2091,402,0,3425.44,9.1,Morning
881,2024-12-25,1160,2031,401,3,1391.57,9.1,Morning
882,2025-05-16,1096,2085,401,3,1323.73,9.1,Morning
883,2024-10-25,1066,2097,402,,3076.84,9.1,Morning
884,2024-09-20,1151,2091,404,1,785.74,9.1,Morning
885,2025-04-30,1047,2089,401,3,1682.43,9.1,Morning
886,2024-12-12,1166,2035,401,1,0.0,9.1,Morning
887,2024-11-18,1010,2035,402,2,657.52,9.1,Morning
888,2025-05-24,1093,2021,404,0,140.02,9.1,Morning
889,2025-05-13,1075,2056,402,2,1972.74,9.1,Morning
890,2024-10-19,1053,2084,401,1,1719.37,9.1,Morning
891,2024-08-29,1071,2035,402,3,1647.35,9.1,Morning
892,2024-10-31,1102,2032,404,1,187.59,9.4,Morning
893,2025-02-21,1178,2091,403,1,1190.71,9.1,Evening
894,2025-05-30,1006,2031,401,0,843.22,9.4,Afternoon
895,2024-10-11,1089,2018,402,0,1939.11,9.4,Afternoon
896,2024-10-29,1066,2041,404,2,4394.29,9.4,Afternoon
897,2024-12-14,1012,2079,402,3,1074.07,9.4,Afternoon
898,2024-06-05,1039,2018,404,2,1464.57,9.2,Afternoon
899,2025-05-23,1063,2053,404,2,1029.35,9.2,Afternoon
900,2024-09-21,1183,2029,403,0,66.91,9.2,Afternoon
901,2024-10-05,1066,2035,401,0,1786.33,9.2,Afternoon
902,2025-05-08,1002,2054,402,0,3273.29,9.2,Afternoon
903,2025-05-01,1182,2068,403,0,1931.06,9.2,Evening
904,2025-01-25,1134,2022,401,1,1907.34,9.2,Evening
905,2024-11-11,1095,2043,402,0,992.09,9.2,Evening
906,2024-09-16,1005,2041,401,3,526.51,9.2,Evening
907,2024-11-22,1027,2023,404,0,1388.95,9.2,Evening
908,2024-12-10,1105,2091,401,2,2279.11,9.2,Evening
909,2024-09-30,1046,2034,401,3,739.79,9.2,Evening
910,2024-11-15,1181,2035,403,,3847.66,9.2,Evening
911,2025-04-26,1071,2085,403,3,1609.65,9.2,Evening
912,2025-02-13,1195,2051,404,0,295.94,9.22,Evening
913,2024-10-17,1071,2054,404,0,1802.6,9.2,Evening
914,2024-11-29,1063,2093,402,0,1988.8,9.2,Afternoon
915,2024-09-10,1050,2013,402,1,1095.33,9.2,Afternoon
916,2024-06-17,1037,2078,402,0,1073.69,9.2,Morning
917,2025-02-07,1056,2046,401,0,47.69,9.2,Morning
918,2024-09-22,1107,2013,402,,3851.4,7.2,Morning
919,2024-08-27,1155,2023,403,2,1001.88,7.2,Morning
920,2025-01-23,1197,2042,403,2,1198.38,7.2,Morning
921,2024-12-27,1020,2079,401,1,3208.26,7.2,Morning
922,2024-06-18,1167,2024,404,0,1257.07,7.2,Morning
923,2024-10-01,1194,2023,401,3,1636.36,7.2,Morning
924,2025-04-18,1143,2046,404,0,19.48,7.2,Morning
925,2024-11-09,1128,2021,403,1,1913.82,7.1,Morning
926,2024-06-27,1048,2050,404,0,1513.92,7.1,Morning
927,2024-11-01,1102,2026,402,,1204.62,7.1,Morning
928,2024-06-04,1131,2090,403,1,573.6,7.1,Morning
929,2024-07-20,1071,2023,403,2,731.84,7.1,Morning
930,2025-05-24,1053,2000,403,2,1895.53,7.1,Morning
931,2025-04-20,1034,2078,403,0,70.3,7.1,Morning
932,2024-10-20,1071,2013,401,3,1658.05,7.1,Morning
933,2025-01-03,1052,2028,403,3,501.86,7.1,Morning
934,2025-02-18,1122,2023,404,1,2707.33,7.1,Evening
935,2025-02-20,1005,2029,404,1,20.09,7.1,Evening
936,2024-09-09,1103,2097,402,0,2200.44,7.1,Evening
937,2024-06-09,1195,2005,402,0,1880.27,7.1,Evening
938,2024-12-27,1002,2013,403,0,2661.91,7.1,Evening
939,2024-12-18,1041,2046,402,2,27.23,7.1,Evening
940,2025-03-29,1020,2079,402,,1520.04,7.1,Evening
941,2024-11-01,1073,2079,401,0,4804.1,7.1,Evening
942,2024-09-23,1089,2019,401,1,2006.8,7.1,Evening
943,2024-08-15,1170,2079,403,0,2746.63,7.4,Morning
944,2024-10-26,1182,2000,402,1,811.67,7.4,Morning
945,2025-02-15,1122,2014,404,2,679.95,7.4,Morning
946,2024-07-24,1090,2046,404,3,99.12,7.4,Evening
947,2024-07-27,1062,2070,404,3,125.0,7.4,Afternoon
948,2024-11-01,1107,2099,402,1,446.4,7.4,Afternoon
949,2025-04-08,1121,2014,401,2,1740.21,7.4,Afternoon
950,2025-03-28,1036,2070,404,1,29.29,7.4,Afternoon
951,2025-05-18,1096,2089,404,0,193.85,7.4,Afternoon
952,2025-04-04,1007,2023,401,0,4161.7,7.4,Evening
953,2024-08-02,1116,2089,403,2,1307.45,7.4,Afternoon
954,2024-06-07,1034,2004,402,0,876.06,7.4,Evening
955,2025-05-14,1182,2073,403,3,580.06,7.4,Evening
956,2024-07-09,1032,2051,401,1,1953.18,7.4,Evening
957,2024-12-28,1032,2083,404,1,774.38,7.4,Afternoon
958,2024-11-12,1026,2039,403,,2937.06,7.4,Afternoon
959,2024-06-28,1193,2024,402,0,215.83,7.4,Afternoon
960,2024-12-20,1032,2054,401,0,3882.56,7.4,Afternoon
961,2025-05-17,1080,2092,403,0,1798.2,7.4,Afternoon
962,2024-12-04,1198,2039,404,0,1181.92,7.4,Morning
963,2024-11-23,1023,2029,402,1,32.55,7.4,Morning
964,2025-05-19,1186,2066,403,1,752.62,7.4,Morning
965,2025-04-11,1182,2049,402,0,1155.46,7.4,Morning
966,2025-05-30,1034,2041,401,3,4703.25,7.4,Morning
967,2024-08-07,1093,2009,402,3,76.26,7.4,Morning
968,2024-09-13,1166,2015,404,,831.83,7.4,Morning
969,2025-04-11,1033,2065,403,3,562.51,7.3,Morning
970,2025-04-18,1158,2007,402,0,255.33,7.3,Morning
971,2024-10-28,1018,2091,401,3,4550.57,7.3,Morning
972,2024-11-23,1066,2050,404,2,717.73,8.3,Morning
973,2024-12-27,1032,2091,401,3,1460.62,8.3,Morning
974,2024-12-19,1198,2046,404,1,131.52,8.3,Morning
975,2025-05-16,1069,2023,401,2,1842.52,8.3,Evening
976,2025-02-12,1134,2041,402,0,2428.4,8.2,Afternoon
977,2025-05-19,1050,2046,404,1,71.15,8.2,Evening
978,2025-05-02,1002,2076,402,,1252.2,8.2,Evening
979,2024-10-09,1187,2094,403,,1870.95,8.2,Evening
980,2024-12-03,1172,2066,401,1,1295.89,8.2,Afternoon
981,2024-12-21,1071,2069,402,1,1907.13,8.2,Afternoon
982,2025-05-23,1003,2046,401,2,131.49,8.2,Afternoon
983,2025-02-06,1116,2045,403,3,1541.91,8.2,Evening
984,2024-07-18,1005,2070,402,3,102.34,8.2,Evening
985,2025-01-29,1179,2012,401,0,82.03,8.2,Evening
986,2025-05-09,1066,2064,401,3,1564.92,8.2,Evening
987,2024-12-14,1032,2044,404,3,0.0,8.2,Evening
988,2024-10-27,1020,2041,403,3,518.71,8.7,Afternoon
989,2025-04-30,1034,2054,403,3,4880.71,8.7,Afternoon
990,2024-08-19,1013,2073,404,3,388.75,9.7,Afternoon
991,2025-04-28,1111,2023,401,3,3322.93,9.7,Afternoon
992,2024-09-14,1082,2019,401,1,3684.09,9.7,Afternoon
993,2025-05-03,1005,2023,404,2,3436.35,9.1,Evening
994,2024-08-31,1071,2048,403,2,330.35,9.1,Evening
995,2024-06-10,1026,2039,401,2,1312.82,9.1,Evening
996,2024-07-04,1053,2062,401,3,198.81,9.1,Evening
997,2025-02-01,1080,2057,402,0,1336.35,9.1,Afternoon
998,2025-01-05,1030,2044,404,0,1496.31,9.1,Afternoon
999,2025-05-06,1034,2066,402,2,473.07,9.1,Afternoon
1000,2024-10-11,1116,2091,402,2,3433.66,9.1,Evening
1001,2024-11-23,1111,2051,402,1,1780.26,9.1,Evening
1002,2024-09-23,1149,2075,403,1,1001.27,9.1,Evening
1003,2025-04-20,1191,2054,401,3,2088.12,9.1,Evening
1004,2025-04-26,1115,2013,403,2,4447.63,9.1,Evening
1005,2025-05-15,1101,2023,403,1,826.88,9.1,Evening
1006,2025-01-17,1199,2009,403,2,89.45,9.1,Evening
1007,2024-10-08,1066,2077,402,0,1446.72,7.2,Evening
1008,2025-05-13,1171,2079,404,2,723.47,7.2,Evening
1009,2024-12-01,1020,2015,404,2,511.02,7.2,Evening
1010,2024-06-09,1034,2036,402,3,1090.26,7.2,Evening
1011,2024-12-09,1004,2019,404,2,2056.21,7.2,Afternoon
1012,2024-07-05,1126,2050,403,3,1300.14,7.2,Afternoon
1013,2025-05-01,1158,2035,401,1,1952.87,7.2,Afternoon
1014,2025-02-01,1043,2054,401,0,4032.25,7.4,Afternoon
1015,2024-07-17,1019,2039,404,1,3125.54,7.4,Afternoon
1016,2024-07-20,1037,2052,404,1,1339.47,7.4,Afternoon
1017,2025-05-24,1187,2011,403,0,1679.31,7.4,Afternoon
1018,2024-09-07,1052,2009,404,,40.26,7.4,Afternoon
1019,2025-03-28,1066,2070,403,2,101.74,7.6,Afternoon
1020,2025-04-07,1116,2054,404,1,1345.79,7.6,Afternoon
1021,2024-09-21,1020,2073,401,0,519.1,7.6,Afternoon
1022,2025-04-25,1034,2067,404,0,213.93,7.6,Afternoon
1023,2024-11-14,1005,2006,404,0,795.92,7.6,Evening
1024,2025-05-07,1071,2076,403,3,262.91,7.6,Evening
1025,2024-06-22,1066,2013,401,1,954.64,7.6,Afternoon
1026,2024-09-01,1183,2050,401,2,383.51,7.6,Evening
1027,2024-08-23,1180,2093,401,3,1712.5,7.6,Evening
1028,2025-02-01,1066,2054,404,0,2425.65,7.6,Evening
1029,2024-06-09,1019,2013,403,0,1613.8,7.6,Evening
1030,2024-07-16,1145,2037,402,1,1561.75,7.6,Afternoon
1031,2024-07-12,1085,2094,403,2,544.4,7.6,Afternoon
1032,2024-11-22,1077,2066,404,0,850.12,7.6,Afternoon
1033,2024-08-30,1091,2031,404,0,1911.89,7.6,Afternoon
1034,2025-01-09,1160,2057,402,2,812.5,7.6,Afternoon
1035,2024-11-09,1079,2039,403,0,2547.62,8.6,Afternoon
1036,2025-05-21,1073,2013,404,1,1176.02,8.6,Afternoon
1037,2025-05-20,1170,2091,403,,2542.36,8.6,Afternoon
1038,2024-08-29,1031,2041,401,0,1119.73,8.6,Afternoon
1039,2025-04-19,1128,2098,402,2,1479.45,8.6,Afternoon
1040,2024-11-14,1074,2091,403,3,4851.08,8.6,Afternoon
1041,2024-07-12,1077,2022,404,2,321.39,8.6,Morning
1042,2025-03-08,1106,2038,403,3,783.13,8.6,Morning
1043,2025-04-18,1035,2088,403,2,883.95,8.6,Morning
1044,2024-11-10,1007,2003,404,1,639.66,8.4,Morning
1045,2024-09-07,1032,2072,403,,295.57,8.4,Evening
1046,2025-01-24,1195,2058,401,2,1317.27,8.4,Evening
1047,2024-10-12,1020,2088,403,0,1365.11,8.4,Evening
1048,2025-02-24,1071,2071,404,1,656.24,9.4,Evening
1049,2025-05-29,1032,2025,401,,1765.8,9.4,Evening
1050,2024-12-07,1066,2064,404,0,993.25,9.4,Evening
1051,2024-08-16,1020,2087,404,0,1290.58,9.4,Evening
1052,2024-08-16,1168,2097,402,2,950.09,9.4,Afternoon
1053,2024-12-24,1070,2089,401,3,602.67,9.4,Evening
1054,2024-07-20,1148,2070,404,,144.79,9.4,Evening
1055,2024-11-23,1070,2023,403,1,3678.01,9.4,Afternoon
1056,2024-11-02,1116,2092,403,1,1537.08,9.3,Afternoon
1057,2024-10-01,1165,2060,402,2,681.95,9.3,Afternoon
1058,2025-05-16,1158,2008,401,,501.82,9.3,Afternoon
1059,2025-01-21,1173,2097,402,1,4463.4,9.3,Afternoon
1060,2025-02-19,1107,2007,403,0,779.93,9.3,Afternoon
1061,2025-01-05,1116,2046,404,1,78.75,9.3,Afternoon
1062,2025-01-28,1116,2067,402,0,1353.88,9.3,Afternoon
1063,2024-08-23,1001,2052,401,3,454.58,9.3,Afternoon
1064,2025-03-30,1091,2071,402,3,783.43,9.3,Afternoon
1065,2024-06-30,1020,2091,402,,601.44,9.3,Afternoon
1066,2025-03-28,1064,2045,401,1,195.82,9.2,Afternoon
1067,2024-12-21,1156,2051,401,0,1877.01,9.2,Afternoon
1068,2025-05-27,1008,2040,402,0,86.59,9.2,Afternoon
1069,2025-02-21,1169,2007,402,0,187.99,9.2,Afternoon
1070,2024-11-09,1020,2061,402,0,1018.36,9.2,Afternoon
1071,2024-09-01,1122,2029,401,0,123.59,9.2,Afternoon
1072,2024-12-11,1174,2002,404,,1406.11,9.2,Afternoon
1073,2024-11-13,1035,2019,403,2,760.65,9.2,Afternoon
1074,2024-09-04,1058,2096,401,0,537.35,9.2,Afternoon
1075,2024-06-25,1032,2013,403,1,1083.72,9.2,Afternoon
1076,2024-11-04,1168,2041,402,2,4364.42,9.1,Afternoon
1077,2024-11-16,1093,2037,402,2,1105.77,9.1,Afternoon
1078,2024-07-14,1105,2079,404,1,4286.41,9.1,Afternoon
1079,2024-12-07,1141,2054,402,,2481.25,9.1,Afternoon
1080,2025-03-07,1005,2004,403,3,1931.94,9.1,Afternoon
1081,2024-06-26,1098,2048,404,1,409.63,9.2,Afternoon
1082,2024-11-14,1020,2054,401,2,4583.52,7.2,Afternoon
1083,2025-03-24,1193,2039,404,0,2989.82,7.1,Afternoon
1084,2025-05-16,1073,2068,404,2,793.52,7.2,Afternoon
1085,2025-02-27,1033,2035,403,1,1831.21,7.8,Afternoon
1086,2024-12-20,1020,2084,403,0,1158.46,7.8,Afternoon
1087,2024-10-08,1045,2002,404,,749.51,7.8,Afternoon
1088,2025-01-09,1104,2019,403,2,2481.98,7.8,Afternoon
1089,2024-09-14,1066,2016,402,1,1329.16,7.8,Afternoon
1090,2024-09-04,1047,2056,403,,168.59,7.8,Afternoon
1091,2025-02-13,1065,2054,401,2,2781.22,7.8,Evening
1092,2024-07-18,1071,2040,404,,49.63,7.8,Afternoon
1093,2024-06-11,1092,2046,403,2,32.44,7.8,Evening
1094,2024-06-20,1151,2039,402,2,2204.78,7.8,Afternoon
1095,2024-12-22,1038,2083,401,1,1995.74,7.8,Afternoon
1096,2025-01-04,1137,2067,401,3,430.3,7.8,Afternoon
1097,2024-12-20,1084,2054,402,0,2502.53,7.8,Afternoon
1098,2025-05-17,1020,2064,401,3,925.49,7.8,Afternoon
1099,2024-11-09,1032,2031,404,1,1601.92,7.8,Afternoon
1100,2024-10-16,1005,2018,404,1,1758.99,7.8,Afternoon
1101,2024-06-07,1020,2091,404,1,4252.36,7.8,Afternoon
1102,2024-06-11,1066,2097,404,2,3636.18,7.8,Afternoon
1103,2024-09-07,1086,2043,401,0,1845.41,7.8,Afternoon
1104,2025-05-15,1161,2055,403,1,1461.23,7.8,Afternoon
1105,2024-12-24,1130,2013,403,3,2473.64,7.8,Afternoon
1106,2024-12-05,1197,2041,404,3,2228.3,7.8,Afternoon
1107,2025-03-03,1010,2094,402,2,1250.18,7.8,Afternoon
1108,2024-07-12,1030,2091,404,1,4629.62,7.8,Afternoon
1109,2025-05-29,1059,2018,401,1,1809.96,8.3,Afternoon
1110,2025-05-17,1049,2013,403,3,2844.02,8.3,Afternoon
1111,2025-04-01,1028,2015,404,3,1735.78,8.3,Afternoon
1112,2025-05-30,1029,2010,402,2,703.91,8.2,Afternoon
1113,2024-11-20,1172,2090,403,0,1868.12,8.2,Evening
1114,2025-03-18,1142,2080,401,0,1193.37,8.2,Evening
1115,2025-04-17,1071,2023,404,3,1393.58,8.2,Afternoon
1116,2025-04-18,1185,2000,404,,456.67,8.2,Afternoon
1117,2024-08-13,1067,2080,402,3,1910.95,8.2,Evening
1118,2025-04-18,1074,2062,404,3,476.91,8.2,Afternoon
1119,2025-05-19,1195,2091,403,3,2591.31,8.2,Afternoon
1120,2024-10-07,1005,2099,404,3,1390.08,8.2,Afternoon
1121,2024-06-13,1055,2052,401,2,669.36,8.2,Afternoon
1122,2024-11-02,1102,2013,403,1,4183.36,8.2,Afternoon
1123,2024-10-04,1146,2068,402,0,1245.94,8.1,Afternoon
1124,2024-10-11,1005,2002,404,2,1545.34,8.1,Afternoon
1125,2024-12-15,1132,2097,402,3,1532.01,8.1,Afternoon
1126,2025-03-21,1084,2070,402,0,115.72,8.1,Afternoon
1127,2024-12-09,1124,2041,403,,3596.32,9.5,Afternoon
1128,2024-06-15,1096,2016,403,0,1458.12,9.5,Afternoon
1129,2025-03-06,1003,2069,402,3,1231.1,9.3,Morning
1130,2024-10-05,1131,2038,403,0,1329.3,9.3,Morning
1131,2024-11-25,1023,2079,403,1,4969.19,9.3,Morning
1132,2025-02-19,1195,2013,404,0,1544.52,9.3,Morning
1133,2024-10-26,1164,2029,401,1,141.89,9.3,Morning
1134,2024-12-25,1005,2060,402,,853.12,9.2,Morning
1135,2025-02-24,1009,2070,404,2,115.71,9.2,Morning
1136,2025-03-18,1080,2030,403,3,1724.37,9.2,Morning
1137,2025-05-30,1066,2009,404,0,114.74,9.2,Morning
1138,2024-08-09,1029,2079,404,3,4433.97,9.2,Morning
1139,2024-11-09,1066,2037,403,2,373.59,9.2,Morning
1140,2024-09-27,1157,2047,403,1,1857.81,9.2,Morning
1141,2025-02-15,1034,2091,401,1,801.72,9.2,Morning
1142,2025-05-24,1048,2019,404,0,3175.05,9.2,Morning
1143,2024-06-29,1057,2009,402,3,52.81,9.2,Morning
1144,2025-01-02,1065,2082,402,,1474.78,9.2,Morning
1145,2024-09-22,1026,2097,404,2,3817.69,9.2,Morning
1146,2024-12-30,1053,2035,402,1,2639.59,9.2,Morning
1147,2024-06-01,1034,2091,404,2,3920.03,9.2,Morning
1148,2024-09-07,1198,2060,403,2,1772.41,9.2,Morning
1149,2025-04-05,1162,2091,402,3,4050.34,9.2,Morning
1150,2025-01-31,1111,2022,401,3,724.68,9.1,Morning
1151,2024-11-11,1048,2022,401,2,60.95,9.1,Morning
1152,2024-10-04,1089,2064,401,0,1301.26,9.1,Morning
1153,2024-11-04,1180,2013,401,3,3345.08,9.1,Morning
1154,2024-11-30,1165,2013,401,1,1296.08,9.1,Morning
1155,2025-04-09,1066,2013,403,2,1373.82,9.1,Morning
1156,2024-12-29,1089,2021,403,3,1352.06,9.1,Evening
1157,2024-06-27,1116,2010,402,2,1393.0,9.1,Evening
1158,2024-11-08,1000,2070,403,3,107.48,7.1,Evening
1159,2024-12-19,1029,2023,401,0,4049.32,7.1,Evening
1160,2024-08-29,1020,2031,403,1,1489.32,7.1,Evening
1161,2024-10-04,1073,2023,403,1,1396.51,7.1,Evening
1162,2025-05-24,1112,2091,403,2,2853.69,7.1,Evening
1163,2025-03-31,1043,2039,404,1,2452.34,7.1,Evening
1164,2025-01-12,1073,2097,403,1,2604.6,7.1,Afternoon
1165,2024-06-14,1116,2059,403,3,1807.49,7.1,Afternoon
1166,2024-10-09,1089,2001,402,2,1810.81,7.1,Afternoon
1167,2024-08-17,1041,2023,401,3,3625.24,7.12,Afternoon
1168,2025-02-21,1062,2054,403,3,4868.45,7.2,Afternoon
1169,2025-04-18,1129,2079,403,3,1238.12,7.2,Afternoon
1170,2024-08-09,1152,2067,402,1,699.64,7.2,Afternoon
1171,2025-05-17,1079,2018,403,1,1334.29,7.2,Afternoon
1172,2024-08-23,1020,2035,402,1,2999.07,7.2,Afternoon
1173,2025-03-11,1116,2046,404,3,126.39,7.2,Afternoon
1174,2025-02-09,1024,2040,402,2,124.77,7.2,Evening
1175,2025-02-20,1100,2044,404,0,1236.62,7.2,Evening
1176,2025-03-08,1087,2000,404,1,416.54,7.2,Evening
1177,2024-08-26,1086,2023,404,2,4195.74,7.,Evening
1178,2024-06-15,1107,2079,401,0,3797.02,7.2,Evening
1179,2025-01-17,1003,2023,404,0,4819.64,7.,Evening
1180,2024-11-05,1077,2094,401,3,1572.96,7.2,Evening
1181,2025-02-12,1093,2023,404,3,860.04,7.5,Afternoon
1182,2024-06-03,1181,2025,404,3,287.03,7.5,Evening
1183,2024-11-30,1153,2032,404,2,95.88,7.5,Evening
1184,2024-09-18,1106,2054,403,0,664.76,7.5,Afternoon
1185,2025-02-23,1066,2016,402,3,723.5,8.5,Afternoon
1186,2024-11-22,1187,2072,404,,124.66,8.5,Afternoon
1187,2024-12-28,1025,2092,401,2,93.65,8.5,Evening
1188,2025-05-15,1167,2010,404,1,1990.09,8.3,Afternoon
1189,2024-12-30,1062,2006,403,1,902.04,8.3,Afternoon
1190,2025-02-28,1070,2005,404,2,844.01,8.3,Afternoon
1191,2024-06-08,1033,2091,403,1,1960.74,8.3,Afternoon
1192,2024-06-28,1182,2058,404,2,977.43,8.3,Afternoon
1193,2024-12-16,1081,2046,402,3,107.68,8.3,Afternoon
1194,2025-01-25,1008,2073,401,2,1508.62,8.3,Afternoon
1195,2024-12-10,1192,2046,401,1,89.08,8.3,Evening
1196,2024-11-09,1192,2071,404,3,306.81,9.3,Afternoon
1197,2024-12-28,1024,2027,401,1,1545.41,9.1,Evening
1198,2025-05-27,1140,2096,402,2,758.19,9.3,Afternoon
1199,2024-07-15,1162,2040,404,3,74.95,9.1,Afternoon
1200,2025-03-30,1045,2000,403,1,241.73,9.1,Afternoon
1201,2024-12-21,1107,2081,401,1,1031.55,9.1,Afternoon
1202,2024-07-05,1104,2041,402,3,4783.31,9.1,Afternoon
1203,2024-06-10,1167,2065,402,1,1459.97,9.1,Afternoon
1204,2024-09-07,1182,2041,402,0,2575.31,9.1,Evening
1205,2024-09-09,1061,2059,401,2,1822.31,9.1,Evening
1206,2024-09-09,1017,2013,404,3,816.65,9.1,Evening
1207,2024-11-09,1183,2091,401,0,2292.79,9.1,Afternoon
1208,2025-03-29,1093,2065,404,0,1701.79,9.1,Evening
1209,2025-03-04,1028,2046,404,1,121.38,9.1,Evening
1210,2024-08-26,1066,2090,404,2,1393.93,9.2,Evening
1211,2024-10-11,1066,2076,401,1,100.58,9.2,Afternoon
1212,2025-04-19,1182,2023,403,3,1194.99,9.2,Evening
1213,2025-03-22,1020,2032,402,,640.77,9.2,Evening
1214,2024-12-22,1184,2066,404,1,1305.51,9.2,Afternoon
1215,2024-12-23,1133,2062,402,3,1799.41,9.2,Afternoon
1216,2024-06-07,1087,2035,402,0,2104.26,9.2,Afternoon
1217,2024-11-22,1003,2067,402,2,827.06,9.2,Afternoon
1218,2024-07-12,1017,2097,401,0,2853.27,9.2,Afternoon
1219,2024-09-08,1046,2083,402,3,1959.79,9.2,Afternoon
1220,2024-09-17,1190,2019,402,0,1597.73,9.2,Afternoon
1221,2025-03-06,1025,2006,403,0,276.99,9.1,Afternoon
1222,2024-07-06,1071,2038,401,0,913.15,9.1,Afternoon
1223,2025-01-11,1162,2058,401,3,1010.58,9.1,Afternoon
1224,2024-08-12,1131,2041,403,1,3550.29,9.1,Afternoon
1225,2024-12-04,1028,2023,404,,2792.97,9.1,Afternoon
1226,2024-12-01,1005,2012,404,1,261.99,9.1,Morning
1227,2024-09-04,1078,2070,404,2,39.44,9.1,Morning
1228,2025-01-24,1049,2021,402,1,1057.11,9.1,Morning
1229,2024-11-26,1106,2034,402,3,1677.16,9.1,Morning
1230,2024-10-26,1186,2095,403,3,1537.26,9.1,Morning
1231,2024-06-03,1014,2045,402,2,1423.46,9.1,Morning
1232,2024-08-25,1075,2003,403,3,1141.95,9.1,Morning
1233,2024-08-22,1032,2013,401,2,4736.72,9.1,Morning
1234,2024-12-25,1011,2049,404,3,159.42,9.1,Morning
1235,2024-10-16,1112,2014,404,0,1561.72,9.1,Morning
1236,2024-11-09,1116,2073,402,3,1166.83,9.1,Morning
1237,2025-03-06,1135,2088,401,0,1413.54,9.1,Morning
1238,2025-02-24,1092,2057,402,3,756.3,9.1,Morning
1239,2024-08-22,1066,2013,402,3,4127.29,9.1,Morning
1240,2025-03-20,1015,2065,403,,112.56,9.1,Morning
1241,2024-12-04,1137,2073,403,0,1949.74,8.1,Morning
1242,2025-03-13,1131,2011,404,1,1545.87,8.1,Morning
1243,2024-11-14,1115,2094,402,0,1171.69,8.1,Morning
1244,2024-11-20,1189,2055,401,2,0.0,8.2,Morning
1245,2025-03-31,1071,2029,403,2,101.51,7.2,Afternoon
1246,2024-08-23,1090,2091,402,1,1317.14,9.2,Afternoon
1247,2024-06-12,1010,2069,403,2,1860.51,9.2,Afternoon
1248,2025-01-18,1116,2034,402,1,103.23,9.2,Afternoon
1249,2025-04-18,1031,2048,401,1,921.28,7.2,Afternoon
1250,2024-11-04,1005,2015,401,0,458.79,7.2,Afternoon
1251,2025-05-10,1091,2040,404,0,60.38,7.2,Afternoon
1252,2024-09-13,1032,2079,404,0,4755.79,7.2,Afternoon
1253,2025-04-03,1166,2009,404,0,48.4,7.2,Afternoon
1254,2025-01-13,1036,2022,401,1,966.13,7.5,Afternoon
1255,2024-06-17,1053,2084,403,3,867.52,7.5,Afternoon
1256,2024-08-11,1038,2085,402,0,108.46,7.5,Afternoon
1257,2024-08-24,1095,2033,403,,105.57,7.5,Afternoon
1258,2024-11-24,1036,2005,404,1,79.13,7.4,Afternoon
1259,2025-04-25,1066,2091,404,3,3214.7,7.4,Afternoon
1260,2025-01-08,1120,2032,402,2,1353.44,7.4,Afternoon
1261,2024-07-11,1146,2035,402,1,869.85,7.4,Afternoon
1262,2024-07-11,1157,2035,403,2,4882.81,7.4,Afternoon
1263,2025-01-23,1147,2034,402,2,1179.77,7.4,Afternoon
1264,2025-05-09,1005,2025,402,,1678.99,7.4,Afternoon
1265,2024-09-06,1002,2061,403,3,468.93,7.4,Afternoon
1266,2025-01-01,1030,2083,403,1,1623.63,7.4,Afternoon
1267,2024-11-29,1169,2054,403,,3390.32,7.4,Afternoon
1268,2025-05-20,1071,2014,401,2,727.87,7.4,Afternoon
1269,2024-11-20,1021,2064,402,1,1377.12,7.4,Afternoon
1270,2025-03-11,1089,2099,402,0,757.18,7.3,Afternoon
1271,2024-09-03,1135,2023,401,1,3879.97,7.3,Afternoon
1272,2024-08-03,1156,2025,403,,831.7,7.3,Afternoon
1273,2024-11-02,1107,2059,403,2,?,8.3,Afternoon
1274,2024-09-12,1079,2039,401,,1147.06,8.2,Afternoon
1275,2025-03-29,1062,2020,404,1,733.29,8.2,Afternoon
